method,metric,count,mean,std,min,max
rpedr_single_best,S3_test_nll,3,4.622008800506592,0.0,4.622008800506592,4.622008800506592
rpedr_single_best,S3_test_ppl,3,101.69811830828438,0.0,101.69811830828438,101.69811830828438
rpedr_single_best,S3_test_teacher_kl,3,0.015264495275914669,0.0,0.015264495275914669,0.015264495275914669
rpedr_full,S3_test_nll,3,4.602603117624919,0.0014533428336499347,4.6009321212768555,4.604475021362305
rpedr_full,S3_test_ppl,3,99.74372772390306,0.14498333749527664,99.57709032116603,99.93050769451614
rpedr_full,S3_test_teacher_kl,3,0.013004275038838387,0.00030223635190492203,0.01268676109611988,0.013410840183496475
