method,metric,count,mean,std,min,max
rpedr_single_best,S3_test_nll,3,4.626702626546224,0.00016274303105006548,4.626472473144531,4.62681770324707
rpedr_single_best,S3_test_ppl,3,102.1765949987366,0.016627571884269943,102.15308006106854,102.18835246757064
rpedr_single_best,S3_test_teacher_kl,3,0.012909147888422012,3.865656261858562e-06,0.01290368102490902,0.012911881320178509
rpedr_full,S3_test_nll,3,4.602425257364909,0.0008789215109101416,4.601471424102783,4.603592395782471
rpedr_full,S3_test_ppl,3,99.72592204809878,0.08766471609957595,99.63080701085322,99.8423453850973
rpedr_full,S3_test_teacher_kl,3,0.012291983390847841,0.00027044191438960424,0.011972293257713318,0.012633644044399261
