round,head,pca_local_score,pca_select_score,pca_basis_tensor_sha256,rpedr_single_best_seed0_local_score,rpedr_single_best_seed0_select_score,rpedr_single_best_seed0_basis_tensor_sha256,rpedr_single_best_seed1_local_score,rpedr_single_best_seed1_select_score,rpedr_single_best_seed1_basis_tensor_sha256,rpedr_single_best_seed2_local_score,rpedr_single_best_seed2_select_score,rpedr_single_best_seed2_basis_tensor_sha256,rpedr_single_best_mean_local_score,rpedr_single_best_mean_select_score,rpedr_single_best_std_local_score,rpedr_single_best_std_select_score,rpedr_single_best_unique_basis_count,rpedr_full_seed0_local_score,rpedr_full_seed0_select_score,rpedr_full_seed0_basis_tensor_sha256,rpedr_full_seed1_local_score,rpedr_full_seed1_select_score,rpedr_full_seed1_basis_tensor_sha256,rpedr_full_seed2_local_score,rpedr_full_seed2_select_score,rpedr_full_seed2_basis_tensor_sha256,rpedr_full_mean_local_score,rpedr_full_mean_select_score,rpedr_full_std_local_score,rpedr_full_std_select_score,rpedr_full_unique_basis_count,relative_pca_select_rank,relative_pca_local_rank,single_best_minus_pca_select_mean,full_minus_pca_select_mean
round1,0,0.00614264328032732,0.003773608710616827,9fa64312c2c74fa8edcf13cc342a623c6589820f669b94791adcdf7b0b76ed4a,0.016795527189970016,0.005864678882062435,872b03c71f4b782c5b616bfb23dafb8b665aeb98296c8278eef8fe7895611bee,0.016795527189970016,0.005864678882062435,872b03c71f4b782c5b616bfb23dafb8b665aeb98296c8278eef8fe7895611bee,0.016795527189970016,0.005864678882062435,872b03c71f4b782c5b616bfb23dafb8b665aeb98296c8278eef8fe7895611bee,0.016795527189970016,0.005864678882062435,0.0,0.0,1,0.016724013526982162,0.006593625726964092,847b2243d0b68ad5f69dc89c562dc211ca7a2c7ecc0d4990c5f91c011e2400b3,0.01673914909042651,0.006582575935681234,609a3b91d7439ee2200f010f878376f41daa60a2c466ae81868a8f7cb080436c,0.01675340465590125,0.006584757984455791,48253970db663b7cb996c105557ba37c06be9fc616820fe386550ccd414a1914,0.016738855757769972,0.006586986549033706,1.2000670754035531e-05,4.778378170267341e-06,3,hardest,hardest,0.002091070171445608,0.002813377838416879
round1,1,0.0013307261979207397,0.002430564956739545,19dd15fbf82e2015fdf90082ea7c6b24c8b8633d3512c5dd617602b10506b673,0.014068908989429474,0.004443550948053598,451c3aba0d3719cf6d5d7397d9c677f27698a964654f66163eb25c59e71458a9,0.013092109933495522,0.004467484541237354,600dc23789295fee2fe88fddd0a8c905307dba5ba55b824b4e26308def75009a,0.013092109933495522,0.004467484541237354,600dc23789295fee2fe88fddd0a8c905307dba5ba55b824b4e26308def75009a,0.013417709618806839,0.004459506676842769,0.00046046749087167696,1.128240402559594e-05,2,0.013541606265789596,0.005329793475539191,b1faf92838a9e1873a257866688d2b63be78001d221aed94ec3207fc4aa56fc7,0.013531153188523604,0.005338744704204146,77eaec436c45049e58e0a7ca667f82f85fd2e9ffe9c36aa0f1b575fabcbec506,0.013551892883697292,0.005334593872248661,4e825da46cbebf3d7d116980f40df5680e29fab2be913353c3c950e6286051b8,0.01354155077933683,0.005334377350663999,8.467036003789723e-06,3.6575296627229036e-06,3,easiest,middle,0.002028941720103224,0.0029038123939244542
round1,2,0.0006253949250094593,0.002442522905766964,afc935e0a7ddf606826f3a19abe3956aa3723d11a6b2e470ac2246514708ed38,0.006039878353476524,0.003024380188435316,6adef1d4e67f3f176fc6438cb51e39c42af880cabf0b22a120092b86f63226d1,0.006039878353476524,0.003024380188435316,6adef1d4e67f3f176fc6438cb51e39c42af880cabf0b22a120092b86f63226d1,0.006039878353476524,0.003024380188435316,6adef1d4e67f3f176fc6438cb51e39c42af880cabf0b22a120092b86f63226d1,0.006039878353476524,0.003024380188435316,0.0,0.0,1,0.006190538348164409,0.003416692269638588,44f4d11faa5af0083bd048a7138484d374a978199390d71f5142ef32613a06f3,0.006192268470840645,0.003415092763134453,e6c43de5ae2960516d68eb4b518ab5f3812718f5fe42dc43e34d9818931d188c,0.006192869506776333,0.003415213883272372,165572a4b0791bdaa943aee6e299a34e4807171db5a3d608525165a0bd22d693,0.0061918921085937955,0.0034156663053484713,9.882008986457133e-07,7.271494873357461e-07,3,middle,easiest,0.0005818572826683521,0.0009731433995815073
round2,3,0.003536130767315626,0.002984040416777134,3b6875e7ac5b714f87dfd69eb89f30a08c0a467930449c48dae8aff727326d81,0.015500618144869804,0.005338989198207855,00853549bc0a79f239e43e879e4fd5298795044c259f1bd00ea73ee3b582e319,0.015500618144869804,0.005338989198207855,00853549bc0a79f239e43e879e4fd5298795044c259f1bd00ea73ee3b582e319,0.015500618144869804,0.005338989198207855,00853549bc0a79f239e43e879e4fd5298795044c259f1bd00ea73ee3b582e319,0.015500618144869804,0.005338989198207855,0.0,0.0,1,0.015229457596433349,0.006237923800654244,d48be6ce8d934af03b4f8d9c3a12085dd57ea8842cf4c2bf4698ffbea792f3da,0.015231219589622924,0.0062330699038284365,ade0d306835edd83071a8df470fbc81cdff965c821c353dee506a60a190a79b8,0.015221952100546332,0.006228765838386607,f4f2d828a06f909b107b26f5f2d79895f03b1b53fcb5573b4e6170d223246b65,0.015227543095534202,0.006233253180956429,4.018339102648825e-06,3.7409678875122304e-06,3,middle,middle,0.0023549487814307213,0.003249212764179295
round2,4,0.005767354741692543,0.0034353267401456833,9291990a13fd774a93f664fb7bde8668adcf4347d055c317760a2b47e9adcf46,0.022828251123428345,0.0077817402780056,50d434e1fe1db27762a8013ccaf7c344db85cd3d730becc9e4342cacd4dca28d,0.022828251123428345,0.0077817402780056,50d434e1fe1db27762a8013ccaf7c344db85cd3d730becc9e4342cacd4dca28d,0.022828251123428345,0.0077817402780056,50d434e1fe1db27762a8013ccaf7c344db85cd3d730becc9e4342cacd4dca28d,0.022828251123428345,0.0077817402780056,0.0,0.0,1,0.022550354646227788,0.010286678887496237,3b0d1b966fe6786d4dea88f55f149693b12ef270fea2105fa1ed6b782c235d6c,0.022537253731570672,0.010291006285115145,5d3bdae5121a8f0ca04e8c60265e7022335f2b31d3c515e705eb72a0b5fe2b87,0.022529762078193016,0.01030830657327897,80f99935f3f2c01d9a4ae19700cec4c1afb1c6c0664db2d0bd874dd99b64908d,0.022539123485330492,0.01029533058196345,8.510207553616517e-06,9.343941192143296e-06,3,hardest,hardest,0.004346413537859917,0.0068600038418177665
round2,5,0.0028563588857650757,0.0025843202602118254,f6ceacab0b9fd4c4073a48ce8390823c949cf734ee03612a7cccfb7d2528056b,0.015290863811969757,0.006063767243176699,c0c7482173bf5d3caf92456cb4cd5a6bcf846a63aed8d087c2aea791c56d20dc,0.015290863811969757,0.006063767243176699,c0c7482173bf5d3caf92456cb4cd5a6bcf846a63aed8d087c2aea791c56d20dc,0.015290863811969757,0.006063767243176699,c0c7482173bf5d3caf92456cb4cd5a6bcf846a63aed8d087c2aea791c56d20dc,0.015290863811969757,0.006063767243176699,0.0,0.0,1,0.016232467070949497,0.007119292766219587,a45b66a4b244452c98840767085e7f8e33cc1a3ec366b03607ef0a5dd1202d06,0.016227460255322512,0.0071190918770298595,65cf99b53a0d4b4363617cf4076a6f867a45598b9d9cc478df954bff1216ca39,0.01622169550319086,0.007109586009391933,cd8566b3bace46f0a014bd7552a9853bf95a805e0f96190049587c63fe806714,0.016227207609820955,0.007115990217547126,4.401101400545639e-06,4.529201599099209e-06,3,easiest,easiest,0.0034794469829648733,0.004531669957335301
